CODE,DISPLAY,VERSION
9823/3,"Malignant lymphoma, lymphocytic, diffuse, NOS",ICDO3_2nd
9823/3,"Malignant lymphoma, small cell, NOS",ICDO3_2nd
9823/3,"Malignant lymphoma, small lymphocytic, NOS",ICDO3_2nd
9823/3,"Malignant lymphoma, lymphocytic, well differentiated, diffuse",ICDO3_2nd
9823/3,"Malignant lymphoma, small cell diffuse",ICDO3_2nd
9823/3,"Malignant lymphoma, small lymphocytic, diffuse",ICDO3_2nd
9827/3,"Adult T-cell leukemia/lymphoma (HTLV-1 positive)",ICDO3_2nd
9827/3,"Adult T-cell leukemia",ICDO3_2nd
9827/3,"Adult T-cell lymphoma",ICDO3_2nd
9827/3,"Adult T-cell lymphoma/leukemia",ICDO3_2nd
9831/3,"T-cell large granular lymphocytic leukemia",ICDO3_2nd
9831/3,"Large granular lymphocytosis, NOS",ICDO3_2nd
9831/3,"NK-cell large granular lymphocytic leukemia",ICDO3_2nd
9831/3,"T-cell large granular lymphocytosis",ICDO3_2nd
9831/3,"Chronic lymphoproliferative disorder of NK cells",ICDO3_2nd
9832/3,"Prolymphocytic leukemia, NOS",ICDO3_2nd
9833/3,"Prolymphocytic leukemia, B-cell type",ICDO3_2nd
9834/3,"Prolymphocytic leukemia, T-cell type",ICDO3_2nd
9835/3,"Precursor cell lymphoblastic leukemia, NOS",ICDO3_2nd
9835/3,"Acute lymphoblastic leukemia, NOS",ICDO3_2nd
9835/3,"Acute lymphoblastic leukemia, L2 type, NOS",ICDO3_2nd
9835/3,"Acute lymphoblastic leukemia-lymphoma, NOS",ICDO3_2nd
9835/3,"Lymphoblastic leukemia, NOS",ICDO3_2nd
9835/3,"Acute lymphatic leukemia",ICDO3_2nd
9835/3,"Acute lymphocytic leukemia",ICDO3_2nd
9835/3,"Acute lymphoid leukemia",ICDO3_2nd
9835/3,"FAB L1",ICDO3_2nd
9835/3,"FAB L2",ICDO3_2nd
9835/3,"Precursor cell lymphoblastic leukemia, not phenotyped",ICDO3_2nd
9835/3,"Acute lymphoblastic leukemia, precursor-cell type",ICDO3_2nd
9837/3,"Precursor T-cell lymphoblastic leukemia",ICDO3_2nd
9837/3,"Cortical T ALL",ICDO3_2nd
9837/3,"Mature T ALL",ICDO3_2nd
9837/3,"Pre-T ALL",ICDO3_2nd
9837/3,"Pro-T ALL",ICDO3_2nd
9837/3,"Precursor T-cell lymphoblastic lymphoma",ICDO3_2nd
9837/3,"T lymphoblastic leukemia/lymphoma",ICDO3_2nd
9837/3,"Early T-cell precursor acute lymphoblastic leukemia",ICDO3_2nd
9840/3,"Acute erythroid leukemia",ICDO3_2nd
9840/3,"Acute myeloid leukemia, M6 type",ICDO3_2nd
9840/3,"Acute erythremia",ICDO3_2nd
9840/3,"Acute erythremic myelosis",ICDO3_2nd
9840/3,"AML M6",ICDO3_2nd
9840/3,"Di Guglielmo disease",ICDO3_2nd
9840/3,"Erythremic myelosis, NOS",ICDO3_2nd
9840/3,Erythroleukemia,ICDO3_2nd
9840/3,"FAB M6",ICDO3_2nd
9840/3,M6A,ICDO3_2nd
9840/3,M6B,ICDO3_2nd
9860/3,"Myeloid leukemia, NOS",ICDO3_2nd
9860/3,"Granulocytic leukemia, NOS",ICDO3_2nd
9860/3,"Myelocytic leukemia, NOS",ICDO3_2nd
9860/3,"Myelogenous leukemia, NOS",ICDO3_2nd
9860/3,"Myelomonocytic leukemia, NOS",ICDO3_2nd
9860/3,"Non-lymphocytic leukemia, NOS",ICDO3_2nd
9860/3,"Aleukemic myeloid leukemia",ICDO3_2nd
9860/3,"Aleukemic granulocytic leukemia",ICDO3_2nd
9860/3,"Aleukemic myelogenous leukemia",ICDO3_2nd
9860/3,"Aleukemic monocytic leukemia",ICDO3_2nd
9860/3,"Chronic monocytic leukemia",ICDO3_2nd
9860/3,"Eosinophilic leukemia, NOS",ICDO3_2nd
9860/3,"Monocytic leukemia, NOS",ICDO3_2nd
9860/3,"Subacute monocytic leukemia",ICDO3_2nd
9860/3,"Subacute myeloid leukemia",ICDO3_2nd
9860/3,"Subacute granulocytic leukemia",ICDO3_2nd
9860/3,"Subacute myelogenous leukemia",ICDO3_2nd
9861/3,"Acute myeloid leukemia, NOS",ICDO3_2nd
9861/3,"Acute granulocytic leukemia",ICDO3_2nd
9861/3,"Acute myelocytic leukemia",ICDO3_2nd
9861/3,"Acute myelogenous leukemia",ICDO3_2nd
9861/3,"Acute non-lymphocytic leukemia",ICDO3_2nd
9863/3,"Chronic myeloid leukemia, NOS",ICDO3_2nd
9863/3,"Chronic granulocytic leukemia, NOS",ICDO3_2nd
9863/3,"Chronic myelocytic leukemia, NOS",ICDO3_2nd
9863/3,"Chronic myelogenous leukemia, NOS",ICDO3_2nd
9865/3,"Acute myeloid leukemia with t(6"
9866/3,"Acute promyelocytic leukemia, t(15"
9866/3,"Acute promyelocytic leukemia, NOS",ICDO3_2nd
9866/3,"Acute myeloid leukemia, PML/RAR-alpha",ICDO3_2nd
9866/3,"Acute myeloid leukemia, t(15"
9866/3,"Acute promyelocytic leukemia, PML/RAR-alpha",ICDO3_2nd
9866/3,"FAB M3",ICDO3_2nd
9867/3,"Acute myelomonocytic leukemia, NOS",ICDO3_2nd
9867/3,"FAB M4",ICDO3_2nd
9869/3,"Acute myeloid leukemia with inv(3)(q21"
9870/3,"Acute basophilic leukemia",ICDO3_2nd
9871/3,"Acute myeloid leukemia with abnormal marrow eosinophils",ICDO3_2nd
9871/3,"Acute myeloid leukemia, CBF-beta/MYH11",ICDO3_2nd
9871/3,"Acute myeloid leukemia, inv(16)(p13"
9871/3,"Acute myeloid leukemia, t(16"
9871/3,"Acute myelomonocytic leukemia with abnormal eosinophils",ICDO3_2nd
9871/3,"FAB M4Eo",ICDO3_2nd
9872/3,"Acute myeloid leukemia, minimal differentiation",ICDO3_2nd
9872/3,"Acute myeloblastic leukemia",ICDO3_2nd
9872/3,"FAB M0",ICDO3_2nd
9873/3,"Acute myeloid leukemia without maturation",ICDO3_2nd
9873/3,"FAB M1",ICDO3_2nd
9874/3,"Acute myeloid leukemia with maturation",ICDO3_2nd
9874/3,"FAB M2, NOS",ICDO3_2nd
9875/3,"Chronic myeloid leukemia, BCR/ABL positive",ICDO3_2nd
9875/3,"Chronic myelogenous leukemia, BCR/ABL positive",ICDO3_2nd
9875/3,"Chronic granulocytic leukemia, BCR/ABL",ICDO3_2nd
9875/3,"Chronic granulocytic leukemia, Philadelphia chromosome (Ph1) positive",ICDO3_2nd
9875/3,"Chronic granulocytic leukemia, t(9"
9875/3,"Chronic myeloid leukemia, Philadelphia chromosome (Ph1) positive",ICDO3_2nd
9875/3,"Chronic myelogenous leukemia, Philadelphia chromosome (Ph1) positive",ICDO3_2nd
9875/3,"Chronic myeloid leukemia, t(9"
9875/3,"Chronic myelogenous leukemia, t(9"
9876/3,"Atypical chronic myeloid leukemia, BCR/ABL negative",ICDO3_2nd
9876/3,"Atypical chronic myeloid leukemia, Philadelphia chromosome (Ph1) negative",ICDO3_2nd
9877/3,"Acute myeloid leukemia with mutated NPM1",ICDO3_2nd
9878/3,"Acute myeloid leukemia with biallelic mutation of CEBPA",ICDO3_2nd
9879/3,"Acute myeloid leukemia with mutated RUNX1",ICDO3_2nd
9891/3,"Acute monocytic leukemia",ICDO3_2nd
9891/3,"Monoblastic leukemia, NOS",ICDO3_2nd
9891/3,"Acute monoblastic leukemia",ICDO3_2nd
9891/3,"FAB M5",ICDO3_2nd
9891/3,"Acute monoblastic and monocytic leukemia",ICDO3_2nd
9895/3,"Acute myeloid leukemia with myelodysplasia-related changes",ICDO3_2nd
9895/3,"Acute myeloid leukemia with multilineage dysplasia",ICDO3_2nd
9895/3,"Acute myeloid leukemia with prior myelodysplastic syndrome",ICDO3_2nd
9895/3,"Acute myeloid leukemia without prior myelodysplastic syndrome",ICDO3_2nd
9896/3,"Acute myeloid leukemia, t(8"
9896/3,"Acute myeloid leukemia, AML1(CBF-alpha)/ETO",ICDO3_2nd
9896/3,"Acute myeloid leukemia with t(8"
9896/3,"FAB M2, AML1(CBF-alpha)/ETO",ICDO3_2nd
9896/3,"FAB M2, t(8"
9897/3,"Acute myeloid leukemia, 11q23 abnormalities",ICDO3_2nd
9897/3,"Acute myeloid leukemia, MLL",ICDO3_2nd
9897/3,"Acute myeloid leukemia with t(9"
9898/1,"Transient abnormal myelopoiesis",ICDO3_2nd
9898/3,"Myeloid leukemia associated with Down syndrome",ICDO3_2nd
9910/3,"Acute megakaryoblastic leukemia",ICDO3_2nd
9910/3,"Megakaryocytic leukemia",ICDO3_2nd
9910/3,"FAB M7",ICDO3_2nd
9911/3,"Acute myeloid leukemia (megakaryoblastic) with t(1"
9912/3,"Acute myeloid leukemia with BCR-ABL1",ICDO3_2nd
9920/3,"Therapy-related myeloid neoplasm",ICDO3_2nd
9920/3,"Therapy-related acute myeloid leukemia, NOS",ICDO3_2nd
9920/3,"Therapy-related acute myeloid leukemia, alkylating agent related",ICDO3_2nd
9920/3,"Therapy-related acute myeloid leukemia, epipodophyllotoxin-related",ICDO3_2nd
9930/3,"Myeloid sarcoma",ICDO3_2nd
9930/3,Chloroma,ICDO3_2nd
9930/3,"Granulocytic sarcoma",ICDO3_2nd
9931/3,"Acute panmyelosis with myelofibrosis",ICDO3_2nd
9931/3,"Acute myelosclerosis, NOS",ICDO3_2nd
9931/3,"Acute panmyelosis, NOS",ICDO3_2nd
9931/3,"Acute myelofibrosis",ICDO3_2nd
9931/3,"Malignant myelosclerosis",ICDO3_2nd
9940/3,"Hairy cell leukemia, NOS",ICDO3_2nd
9940/3,"Leukemic reticuloendotheliosis",ICDO3_2nd
9945/3,"Chronic myelomonocytic leukemia, NOS",ICDO3_2nd
9945/3,"Chronic myelomonocytic leukemia, type I",ICDO3_2nd
9945/3,"Chronic myelomonocytic leukemia, type II",ICDO3_2nd
9945/3,"Chronic myelomonocytic leukemia in transformation",ICDO3_2nd
9946/3,"Juvenile myelomonocytic leukemia, NOS",ICDO3_2nd
9946/3,"Juvenile chronic myelomonocytic leukemia",ICDO3_2nd
9948/3,"Aggressive NK-cell leukemia",ICDO3_2nd
9950/3,"Polycythemia vera",ICDO3_2nd
9950/3,"Chronic erythremia",ICDO3_2nd
9950/3,"Polycythemia rubra vera",ICDO3_2nd
9950/3,"Proliferative polycythemia",ICDO3_2nd
9960/3,"Myeloproliferative neoplasm, NOS",ICDO3_2nd
9960/3,"Chronic myeloproliferative disease, NOS",ICDO3_2nd
9960/3,"Chronic myeloproliferative disorder",ICDO3_2nd
9960/3,"Myeloproliferative disease, NOS",ICDO3_2nd
9961/3,"Primary myelofibrosis",ICDO3_2nd
9961/3,"Agnogenic myeloid metaplasia",ICDO3_2nd
9961/3,"Chronic idiopathic myelofibrosis",ICDO3_2nd
9961/3,"Megakaryocytic myelosclerosis",ICDO3_2nd
9961/3,"Myelofibrosis as a result of myeloproliferative disease",ICDO3_2nd
9961/3,"Myelofibrosis with myeloid metaplasia",ICDO3_2nd
9961/3,"Myelosclerosis with myeloid metaplasia",ICDO3_2nd
9962/3,"Essential thrombocythemia",ICDO3_2nd
9962/3,"Essential hemorrhagic thrombocythemia",ICDO3_2nd
9962/3,"Idiopathic hemorrhagic thrombocythemia",ICDO3_2nd
9962/3,"Idiopathic thrombocythemia",ICDO3_2nd
9963/3,"Chronic neutrophilic leukemia",ICDO3_2nd
9964/3,"Chronic eosinophilic leukemia",ICDO3_2nd
9964/3,"Hypereosinophilic syndrome",ICDO3_2nd
9965/3,"Myeloid or lymphoid neoplasm with PDGFRA rearrangement",ICDO3_2nd
9966/3,"Myeloid neoplasm with PDGFRB rearrangement",ICDO3_2nd
9967/3,"Myeloid or lymphoid neoplasm with FGFR1 abnormalities",ICDO3_2nd
9968/3,"Myeloid or lymphoid neoplasm with PCM1-JAK2",ICDO3_2nd
9970/1,"Lymphoproliferative disorder, NOS",ICDO3_2nd
9970/1,"Lymphoproliferative disease, NOS",ICDO3_2nd
9971/1,"Post-transplant lymphoproliferative disorder, NOS",ICDO3_2nd
9971/1,"PTLD, NOS",ICDO3_2nd
9971/1,"Polymorphic post-transplant lymphoproliferative disorder",ICDO3_2nd
9975/3,"Myeloproliferative neoplasm, unclassifiable",ICDO3_2nd
9975/3,"Myelodysplastic/myeloproliferative neoplasm, unclassifiable",ICDO3_2nd
9980/3,"Myelodysplastic syndrome with single lineage dysplasia",ICDO3_2nd
9980/3,"Refractory anemia, NOS",ICDO3_2nd
9980/3,"Refractory anemia without sideroblasts",ICDO3_2nd
9980/3,"Refractory neutropenia",ICDO3_2nd
9980/3,"Refractory thrombocytopenia",ICDO3_2nd
9982/3,"Myelodysplastic syndrome with ring sideroblasts and single lineage dysplasia",ICDO3_2nd
9982/3,"Refractory anemia with sideroblasts",ICDO3_2nd
9982/3,RARS,ICDO3_2nd
9982/3,"Refractory anemia with ring sideroblasts associated with marked thrombocytosis",ICDO3_2nd
9982/3,"Refractory anemia with ring sideroblasts, NOS",ICDO3_2nd
9982/3,"Myelodysplastic syndrome with ring sideroblasts, NOS",ICDO3_2nd
9983/3,"Myelodysplastic syndrome with excess blasts",ICDO3_2nd
9983/3,"Refractory anemia with excess blasts, NOS",ICDO3_2nd
9983/3,"RAEB, NOS",ICDO3_2nd
9983/3,"RAEB I",ICDO3_2nd
9983/3,"RAEB II",ICDO3_2nd
9984/3,"Refractory anemia with excess blasts in transformation",ICDO3_2nd
9984/3,RAEB-T,ICDO3_2nd
9985/3,"Myelodysplastic syndrome with multilineage dysplasia",ICDO3_2nd
9985/3,"Refractory cytopenia with multilineage dysplasia",ICDO3_2nd
9985/3,"Refractory cytopenia of childhood",ICDO3_2nd
9986/3,"Myelodysplastic syndrome with isolated del (5q)",ICDO3_2nd
9986/3,"Myelodysplastic syndrome with 5q deletion (5q-) syndrome",ICDO3_2nd
9987/3,"Therapy-related myelodysplastic syndrome, NOS",ICDO3_2nd
9987/3,"Therapy-related myelodysplastic syndrome, alkylating agent related",ICDO3_2nd
9987/3,"Therapy-related myelodysplastic syndrome, epipodophyllotoxin-related",ICDO3_2nd
9989/3,"Myelodysplastic syndrome, NOS",ICDO3_2nd
9989/3,Preleukemia,ICDO3_2nd
9989/3,"Preleukemic syndrome",ICDO3_2nd
9989/3,"Myelodysplastic syndrome, unclassifiable",ICDO3_2nd
